"","year","site","variety","tree","branch","rn","1","2","3","4","5","6","7","8","9","10","11","12","AUDPCm"
"1097",2017,"metu","74140",3,"mid",1,0,0,0.75,1.1758241758242,1.9258241758242,0,5.64,0.75,0.75,0.75,0,0,11.7416483516484
"1098",2017,"metu","74140",3,"top",1,0,0,0.75,0.75,0.75,0,2.55,0.75,0.75,0.75,0,0,7.05
"1099",2017,"metu","74165",1,"bot",1,0,14.6203663003663,18.1203663003663,20.1203663003663,20.8703663003663,18.1203663003663,13.735347985348,14.6203663003663,0.75,0.837912087912089,0,0,121.795457875458
"1100",2017,"metu","74165",1,"mid",1,0,1.79985347985348,5.29985347985348,7.29985347985348,8.04985347985348,5.29985347985348,9.49358974358974,1.79985347985348,0.75,0.75,0,0,40.5427106227106
"1101",2017,"metu","74165",1,"top",1,0,0.75,1.63684981684982,3.63684981684982,4.38684981684982,0.886849816849819,7.87454212454212,0.75,0.75,0.75,0,0,21.4219413919414
"1102",2017,"metu","74165",2,"bot",1,0,11.2430769230769,14.7430769230769,16.7430769230769,17.4930769230769,14.7430769230769,19.9624542124542,11.2430769230769,4.30311355311355,0.75,0,0,111.224029304029
"1103",2017,"metu","74165",2,"mid",1,0,3.34930402930403,6.84930402930403,8.84930402930403,9.59930402930403,6.84930402930403,11.9038461538462,3.34930402930403,0.75,0.75,0,0,52.2496703296703
"1104",2017,"metu","74165",2,"top",1,0,0.75,3.17897435897436,5.17897435897436,5.92897435897436,3.17897435897436,7.83424908424908,0.75,0.75,0.75,0,0,28.3001465201465
"1105",2017,"metu","74165",3,"bot",1,0,11.0416117216117,14.5416117216117,16.5416117216117,17.2916117216117,14.5416117216117,19.5961538461538,11.0416117216117,3.93681318681319,0.75,0,0,109.282637362637
"1106",2017,"metu","74165",3,"mid",1,0,6.23941391941392,9.73941391941392,11.7394139194139,12.4894139194139,9.73941391941392,13.0430402930403,6.23941391941392,0.75,0.75,0,0,70.7295238095238
"1107",2017,"metu","74165",3,"top",1,0,3.7156043956044,7.2156043956044,9.2156043956044,9.9656043956044,7.2156043956044,7.05769230769231,3.7156043956044,0.75,0.75,0,0,49.6013186813187
"1108",2017,"metu","744",1,"bot",1,0,19.2003663003663,22.7003663003663,24.7003663003663,25.4503663003663,22.7003663003663,22.4862637362637,19.2003663003663,6.82692307692308,9.58882783882784,0,0,172.854212454212
"1109",2017,"metu","744",1,"mid",1,0,6.37985347985348,9.87985347985348,11.8798534798535,12.6298534798535,9.87985347985348,18.0467032967033,6.37985347985348,2.38736263736264,0.75,0,0,78.2131868131868
"1110",2017,"metu","744",1,"top",1,0,2.71684981684982,6.21684981684982,8.21684981684982,8.96684981684982,6.21684981684982,9.80494505494505,2.71684981684982,0.75,0.75,0,0,46.356043956044
"1111",2017,"metu","744",2,"bot",1,0,15.8230769230769,19.3230769230769,21.3230769230769,22.0730769230769,19.3230769230769,14.3836996336996,15.8230769230769,0.75,1.48626373626373,0,0,130.308424908425
"1112",2017,"metu","744",2,"mid",1,0,7.92930402930403,11.429304029304,13.429304029304,14.179304029304,11.429304029304,20.4887057387057,7.92930402930403,4.82936507936507,0.75,0,0,92.393894993895
"1113",2017,"metu","744",2,"top",1,0,4.25897435897436,7.75897435897436,9.75897435897436,10.5089743589744,7.75897435897436,14.3836996336996,4.25897435897436,0.75,0.75,0,0,60.1875457875458
"1114",2017,"metu","744",3,"bot",1,0,15.6216117216117,19.1216117216117,21.1216117216117,21.8716117216117,19.1216117216117,23.5412087912088,15.6216117216117,7.88186813186813,10.6437728937729,0,0,154.54652014652
"1115",2017,"metu","744",3,"mid",1,0,10.8194139194139,14.3194139194139,16.3194139194139,17.0694139194139,14.3194139194139,17.0723443223443,10.8194139194139,1.41300366300366,0.75,0,0,102.901831501832
"1116",2017,"metu","744",3,"top",1,0,8.2956043956044,11.7956043956044,13.7956043956044,14.5456043956044,11.7956043956044,11.9038461538462,8.2956043956044,0.75,0.75,0,0,81.9274725274725
"1117",2017,"metu","7440",1,"bot",1,0,0,0.75,1.1758241758242,1.9258241758242,0,6.96,0,1.61446886446886,4.37637362637363,0,0,16.8024908424909
"1118",2017,"metu","7440",1,"mid",1,0,0,1.2747252747253,3.2747252747253,4.0247252747253,0.5247252747253,6.13098290598291,0,0.75,0.75,0,0,16.7298840048841
"1119",2017,"metu","7440",1,"top",1,0,0,0.75,0.75,0.75,0,2.42,0,0.75,0.75,0,0,6.17
"1120",2017,"metu","7440",2,"bot",1,0,0,0.67,1.1758241758242,1.9258241758242,0,2.42,0,1.28113553113553,4.04304029304029,0,0,11.5158241758242
"1121",2017,"metu","7440",2,"mid",1,0,0,0.75,0.75,0.75,0,2.80630341880342,0,0.75,0.75,0,0,6.55630341880342
"1122",2017,"metu","7440",2,"top",1,0,0,0.75,0.75,0.75,0,2.55,0,0.75,0.75,0,0,6.3
"1123",2017,"metu","7440",3,"bot",1,0,0,0.54,1.1758241758242,1.9258241758242,0.5247252747253,5.31,0,3.61080586080586,6.37271062271062,0,0,19.4598901098902
"1124",2017,"metu","7440",3,"mid",1,0,0,0.75,1.1758241758242,1.9258241758242,0,5.64,0,0.75,0.75,0,0,10.9916483516484
"1125",2017,"metu","7440",3,"top",1,0,0,0.43,0.75,0.75,0,2.55,0,0.75,0.75,0,0,5.98
"1126",2017,"metu","7487",1,"bot",1,0,13.7403663003663,17.9903663003663,19.9903663003663,20.7403663003663,17.2403663003663,21.4276556776557,13.7403663003663,5.76831501831502,8.53021978021979,0,0,139.168388278388
"1127",2017,"metu","7487",1,"mid",1,0,0.919853479853479,5.16985347985348,7.16985347985348,7.91985347985348,4.41985347985348,13.0430402930403,0.919853479853479,0.75,0.75,0,0,41.0621611721612
"1128",2017,"metu","7487",1,"top",1,0,0.876,1.50684981684982,3.50684981684982,4.25684981684982,0.756849816849819,8.27869352869353,0.5247252747253,0.75,0.75,0,0,21.2068180708181
"1129",2017,"metu","7487",2,"bot",1,0,10.3630769230769,14.6130769230769,16.6130769230769,17.3630769230769,14.6130769230769,21.1419413919414,11.1130769230769,5.48260073260074,8.2445054945055,0,0,119.547509157509
"1130",2017,"metu","7487",2,"mid",1,0,2.46930402930403,6.71930402930403,8.71930402930403,9.46930402930403,6.71930402930403,11.5778388278388,2.46930402930403,0.75,0.75,0,0,49.643663003663
"1131",2017,"metu","7487",2,"top",1,0,0.56,3.04897435897436,5.04897435897436,5.79897435897436,3.04897435897436,9.09432234432234,0.76,0.75,0.75,0,0,28.8602197802198
"1132",2017,"metu","7487",3,"bot",1,0,10.9116117216117,14.4116117216117,16.4116117216117,17.1616117216117,14.4116117216117,21.0613553113553,10.9116117216117,5.40201465201466,8.16391941391942,0,0,118.84695970696
"1133",2017,"metu","7487",3,"mid",1,0,6.10941391941392,9.60941391941392,11.6094139194139,12.3594139194139,9.60941391941392,12.3486975986976,6.10941391941392,0.75,0.75,0,0,69.2551811151811
"1134",2017,"metu","7487",3,"top",1,0,3.5856043956044,7.0856043956044,9.0856043956044,9.8356043956044,7.0856043956044,8.27869352869353,3.5856043956044,0.75,0.75,0,0,50.0423199023199
"1135",2017,"metu","75227",1,"bot",1,0,0,0.75,1.1758241758242,1.9258241758242,0,6.96,0.75,3.52289377289377,0.75,0,0,15.8345421245422
"1136",2017,"metu","75227",1,"mid",1,0,0,1.2747252747253,3.2747252747253,4.0247252747253,0.5247252747253,6.13098290598291,0.75,1.69871794871795,0.75,0,0,18.4286019536021
"1137",2017,"metu","75227",1,"top",1,0,0,0.75,0.75,0.75,0,2.42,0.75,0.75,0.75,0,0,6.92
"1138",2017,"metu","75227",2,"bot",1,0,0,0.75,1.1758241758242,1.9258241758242,0,2.42,0.75,2.53021978021978,0.75,0,0,10.3018681318682
"1139",2017,"metu","75227",2,"mid",1,0,0,0.75,0.75,0.75,0,2.80630341880342,0.75,3.16391941391941,0.75,0,0,9.72022283272283
"1140",2017,"metu","75227",2,"top",1,0,0,0.75,0.75,0.75,0,2.55,0.75,1.69871794871795,0.75,0,0,7.99871794871795
"1141",2017,"metu","75227",3,"bot",1,0,0,0.75,1.1758241758242,1.9258241758242,0.5247252747253,5.31,0.75,4.71336996336996,0.75,0,0,15.8997435897437
"1142",2017,"metu","75227",3,"mid",1,0,0,0.75,1.1758241758242,1.9258241758242,0,5.64,0.75,2.1456043956044,0.75,0,0,13.1372527472528
"1143",2017,"metu","75227",3,"top",1,0,0,0.75,0.75,0.75,0,2.55,0.75,0.75,0.75,0,0,7.05
"1144",2017,"metu","754",1,"bot",1,0,0,0.75,1.1758241758242,1.9258241758242,0,2.96,0,0.75,0.75,0,0,8.3116483516484
"1145",2017,"metu","754",1,"mid",1,0,0,1.2747252747253,3.2747252747253,4.0247252747253,0.5247252747253,3.13098290598291,0,0.75,0.75,0,0,13.7298840048841
"1146",2017,"metu","754",1,"top",1,0,0,0.75,0.75,0.75,0,2.42,0,0.75,0.75,0,0,6.17
"1147",2017,"metu","754",2,"bot",1,0,0,0.67,1.1758241758242,1.9258241758242,0,2.42,0,0.75,3.03571428571429,0,0,9.97736263736268
"1148",2017,"metu","754",2,"mid",1,0,0,0.56,0.75,0.75,0,2.80630341880342,0,0.75,0.75,0,0,6.36630341880342
"1149",2017,"metu","754",2,"top",1,0,0,0.75,0.75,0.75,0,2.55,0,0.75,0.75,0,0,6.3
"1150",2017,"metu","754",3,"bot",1,0,0,0.75,0.75,0.75,0,5.31,0,3.93681318681319,0.75,0,0,12.2468131868132
"1151",2017,"metu","754",3,"mid",1,0,0,0.76,1.1758241758242,1.9258241758242,0,1.64,0,0.75,0.75,0,0,7.0016483516484
"1152",2017,"metu","754",3,"top",1,0,0,0.75,0.75,0.75,0,0.75,0,0.75,0.75,0,0,4.5
"1153",2017,"metu","F-35",1,"bot",1,0,14.7503663003663,18.2503663003663,20.2503663003663,21.0003663003663,18.2503663003663,16.0943223443223,14.7503663003663,0.75,3.19688644688645,0,0,127.293406593407
"1154",2017,"metu","F-35",1,"mid",1,0,1.92985347985348,5.42985347985348,7.42985347985348,8.17985347985348,4.67985347985348,14.3836996336996,1.92985347985348,0.75,1.48626373626373,0,0,46.1990842490842
"1155",2017,"metu","F-35",1,"top",1,0,0.75,1.76684981684982,3.76684981684982,4.51684981684982,1.01684981684982,6.16391941391941,0.75,0.75,0.75,0,0,20.2313186813187
"1156",2017,"metu","F-35",2,"bot",1,0,11.3730769230769,14.8730769230769,16.8730769230769,17.6230769230769,14.8730769230769,18.9624542124542,11.3730769230769,3.30311355311355,0.75,0,0,110.004029304029
"1157",2017,"metu","F-35",2,"mid",1,0,3.47930402930403,6.97930402930403,8.97930402930403,9.72930402930403,6.97930402930403,12.8305860805861,3.47930402930403,0.75,0.75,0,0,53.9564102564103
"1158",2017,"metu","F-35",2,"top",1,0,0.75,3.30897435897436,5.30897435897436,6.05897435897436,3.30897435897436,8.80128205128205,0.75,0.75,0.75,0,0,29.7871794871795
"1159",2017,"metu","F-35",3,"bot",1,0,11.1716117216117,14.6716117216117,16.6716117216117,17.4216117216117,14.6716117216117,19.3836996336996,11.1716117216117,3.72435897435898,6.48626373626374,0,0,115.373992673993
"1160",2017,"metu","F-35",3,"mid",1,0,6.36941391941392,9.86941391941392,11.8694139194139,12.6194139194139,9.86941391941392,14.3836996336996,6.36941391941392,0.75,0.75,0,0,72.8501831501832
"1161",2017,"metu","F-35",3,"top",1,0,3.8456043956044,7.3456043956044,9.3456043956044,10.0956043956044,7.3456043956044,7.05769230769231,3.8456043956044,0.75,0.75,0,0,50.3813186813187
"1162",2017,"metu","F-59",1,"bot",1,0,15.0703663003663,18.5703663003663,20.5703663003663,21.3203663003663,18.5703663003663,20.4887057387057,15.0703663003663,4.82936507936507,0.75,0,0,135.240268620269
"1163",2017,"metu","F-59",1,"mid",1,0,2.24985347985348,5.74985347985348,7.74985347985348,8.49985347985348,5.74985347985348,16.706043956044,2.24985347985348,1.0467032967033,3.80860805860806,0,0,53.8104761904762
"1164",2017,"metu","F-59",1,"top",1,0,0.75,2.08684981684982,4.08684981684982,4.83684981684982,2.08684981684982,9.46062271062271,0.75,0.75,0.75,0,0,25.558021978022
"1165",2017,"metu","F-59",2,"bot",1,0,11.6930769230769,15.1930769230769,17.1930769230769,17.9430769230769,15.1930769230769,21.7939560439561,11.6930769230769,6.13461538461539,8.89652014652015,0,0,125.733553113553
"1166",2017,"metu","F-59",2,"mid",1,0,3.79930402930403,7.29930402930403,9.29930402930403,10.049304029304,7.29930402930403,16.6657509157509,3.79930402930403,1.00641025641026,0.75,0,0,59.9679853479854
"1167",2017,"metu","F-59",2,"top",1,0,0.75,3.62897435897436,5.62897435897436,6.37897435897436,3.62897435897436,12.5961538461538,0.75,0.75,0.75,0,0,34.8620512820513
"1168",2017,"metu","F-59",3,"bot",1,0,11.4916117216117,14.9916117216117,16.9916117216117,17.7416117216117,14.9916117216117,22.1602564102564,11.4916117216117,6.50091575091575,0.75,0,0,117.110842490842
"1169",2017,"metu","F-59",3,"mid",1,0,6.68941391941392,10.1894139194139,12.1894139194139,12.9394139194139,10.1894139194139,18.8635531135531,6.68941391941392,3.20421245421245,0.75,0,0,81.7042490842491
"1170",2017,"metu","F-59",3,"top",1,0,4.1656043956044,7.6656043956044,9.6656043956044,10.4156043956044,7.6656043956044,13.0027472527473,4.1656043956044,0.75,0.75,0,0,58.2463736263736
"1171",2017,"metu","L-03",1,"bot",1,0,17.3503663003663,20.8503663003663,22.8503663003663,23.6003663003663,20.8503663003663,22.4862637362637,17.3503663003663,6.82692307692308,9.58882783882784,0,0,161.754212454212
"1172",2017,"metu","L-03",1,"mid",1,0,4.52985347985348,8.02985347985348,10.0298534798535,10.7798534798535,8.02985347985348,18.0467032967033,4.52985347985348,2.38736263736264,0.75,0,0,67.1131868131868
"1173",2017,"metu","L-03",1,"top",1,0,0.866849816849818,4.36684981684982,6.36684981684982,7.11684981684982,4.36684981684982,9.80494505494505,0.866849816849818,0.75,0.75,0,0,35.256043956044
"1174",2017,"metu","L-03",2,"bot",1,0,13.9730769230769,17.4730769230769,19.4730769230769,20.2230769230769,17.4730769230769,21.702380952381,13.9730769230769,6.0430402930403,8.80494505494506,0,0,139.138827838828
"1175",2017,"metu","L-03",2,"mid",1,0,6.07930402930403,9.57930402930403,11.579304029304,12.329304029304,9.57930402930403,12.6364468864469,6.07930402930403,0.75,0.75,0,0,69.3622710622711
"1176",2017,"metu","L-03",2,"top",1,0,2.40897435897436,5.90897435897436,7.90897435897436,8.65897435897436,5.90897435897436,10.5192307692308,2.40897435897436,0.75,0.75,0,0,45.2230769230769
"1177",2017,"metu","L-03",3,"bot",1,0,13.7716117216117,17.2716117216117,19.2716117216117,20.0216117216117,17.2716117216117,22.2005494505495,13.7716117216117,6.54120879120879,9.30311355311355,0,0,139.424542124542
"1178",2017,"metu","L-03",3,"mid",1,0,8.96941391941392,12.4694139194139,14.4694139194139,15.2194139194139,12.4694139194139,14.793956043956,8.96941391941392,0.75,0.75,0,0,88.8604395604396
"1179",2017,"metu","L-03",3,"top",1,0,6.4456043956044,9.9456043956044,11.9456043956044,12.6956043956044,9.9456043956044,11.4972527472527,6.4456043956044,0.75,0.75,0,0,70.4208791208791
"1180",2017,"metu","L-04",1,"bot",1,0,14.4903663003663,17.9903663003663,19.9903663003663,20.7403663003663,17.9903663003663,15.5668498168498,14.4903663003663,0,2.66941391941392,0,0,123.928461538462
"1181",2017,"metu","L-04",1,"mid",1,0,1.66985347985348,5.16985347985348,7.16985347985348,7.91985347985348,5.16985347985348,12.3104395604396,1.66985347985348,0,0.75,0,0,41.8295604395604
"1182",2017,"metu","L-04",1,"top",1,0,0.75,1.50684981684982,3.50684981684982,4.25684981684982,1.50684981684982,8.68772893772894,0.75,0,0.75,0,0,21.7151282051282
"1183",2017,"metu","L-04",2,"bot",1,0,11.1130769230769,14.6130769230769,16.6130769230769,17.3630769230769,14.6130769230769,18.0467032967033,11.1130769230769,1.63736263736264,0.75,0,0,105.862527472527
"1184",2017,"metu","L-04",2,"mid",1,0,3.21930402930403,6.71930402930403,8.71930402930403,9.46930402930403,6.71930402930403,15.1602564102564,3.21930402930403,0,0.75,0,0,53.9760805860806
"1185",2017,"metu","L-04",2,"top",1,0,0.75,3.04897435897436,5.04897435897436,5.79897435897436,3.04897435897436,11.1309523809524,0.75,0,0.75,0,0,30.3268498168498
"1186",2017,"metu","L-04",3,"bot",1,0,10.9116117216117,14.4116117216117,16.4116117216117,17.1616117216117,14.4116117216117,15.5595238095238,10.9116117216117,0,0.75,0,0,100.529194139194
"1187",2017,"metu","L-04",3,"mid",1,0,6.10941391941392,9.60941391941392,11.6094139194139,12.3594139194139,9.60941391941392,11.4972527472527,6.10941391941392,0,0.75,0,0,67.6537362637363
"1188",2017,"metu","L-04",3,"top",1,0,3.5856043956044,7.0856043956044,9.0856043956044,9.8356043956044,7.0856043956044,8.27869352869353,3.5856043956044,0,0.75,0,0,49.2923199023199
"1189",2017,"metu","L-54",1,"bot",1,0,15.8203663003663,19.3203663003663,21.3203663003663,22.0703663003663,19.3203663003663,19.2298534798535,15.8203663003663,2.82051282051282,0.75,0,0,136.472564102564
"1190",2017,"metu","L-54",1,"mid",1,0,2.99985347985348,6.49985347985348,8.49985347985348,9.24985347985348,6.49985347985348,14.3836996336996,2.99985347985348,0,0.75,0,0,51.8828205128205
"1191",2017,"metu","L-54",1,"top",1,0,0.75,2.83684981684982,4.83684981684982,5.58684981684982,2.83684981684982,8.72802197802198,0.75,0,0.75,0,0,27.0754212454213
"1192",2017,"metu","L-54",2,"bot",1,0,12.4430769230769,15.9430769230769,17.9430769230769,18.6930769230769,15.9430769230769,16.0283882783883,12.4430769230769,0.75,3.13095238095238,0,0,113.317802197802
"1193",2017,"metu","L-54",2,"mid",1,0,4.54930402930403,8.04930402930403,10.049304029304,10.799304029304,8.04930402930403,11.9038461538462,4.54930402930403,0.75,0.75,0,0,59.4496703296704
"1194",2017,"metu","L-54",2,"top",1,0,0.878974358974359,4.37897435897436,6.37897435897436,7.12897435897436,4.37897435897436,7.05769230769231,0.878974358974359,0,0.75,0,0,31.8315384615385
"1195",2017,"metu","L-54",3,"bot",1,0,12.2416117216117,15.7416117216117,17.7416117216117,18.4916117216117,15.7416117216117,16.706043956044,12.2416117216117,1.0467032967033,3.80860805860806,0,0,113.761025641026
"1196",2017,"metu","L-54",3,"mid",1,0,7.43941391941392,10.9394139194139,12.9394139194139,13.6894139194139,10.9394139194139,11.9038461538462,7.43941391941392,0.75,0.75,0,0,76.7903296703297
"1197",2017,"metu","L-54",3,"top",1,0,4.9156043956044,8.4156043956044,10.4156043956044,11.1656043956044,8.4156043956044,9.80494505494505,4.9156043956044,0.75,0.75,0,0,59.5485714285714
"1198",2017,"metu","L-55",1,"bot",1,0,14.4903663003663,17.9903663003663,19.9903663003663,20.7403663003663,17.9903663003663,19.2701465201465,14.4903663003663,3.61080586080586,6.37271062271062,0,0,134.945860805861
"1199",2017,"metu","L-55",1,"mid",1,0,1.66985347985348,5.16985347985348,7.16985347985348,7.91985347985348,5.16985347985348,14.3836996336996,1.66985347985348,0.75,1.48626373626373,0,0,45.3890842490842
"1200",2017,"metu","L-55",1,"top",1,0,0.75,1.50684981684982,3.50684981684982,4.25684981684982,1.50684981684982,11.1712454212454,0.75,0.75,0.75,0,0,24.9486446886447
"1201",2017,"metu","L-55",2,"bot",1,0,11.1130769230769,14.6130769230769,16.6130769230769,17.3630769230769,14.6130769230769,16.8672161172161,11.1130769230769,0.457875457875457,3.96978021978022,0,0,106.723333333333
"1202",2017,"metu","L-55",2,"mid",1,0,3.21930402930403,6.71930402930403,8.71930402930403,9.46930402930403,6.71930402930403,13.8965201465201,3.21930402930403,0,0.999084249084248,0,0,52.9614285714286
"1203",2017,"metu","L-55",2,"top",1,0,0.75,3.04897435897436,5.04897435897436,5.79897435897436,3.04897435897436,7.05769230769231,0.75,0,0.75,0,0,26.2535897435897
"1204",2017,"metu","L-55",3,"bot",1,0,10.9116117216117,14.4116117216117,16.4116117216117,17.1616117216117,14.4116117216117,13.1968864468864,10.9116117216117,0,0,0,0,97.4165567765568
"1205",2017,"metu","L-55",3,"mid",1,0,6.10941391941392,9.60941391941392,11.6094139194139,12.3594139194139,9.60941391941392,11.5375457875458,6.10941391941392,0,0,0,0,66.9440293040293
"1206",2017,"metu","L-55",3,"top",1,0,3.5856043956044,7.0856043956044,9.0856043956044,9.8356043956044,7.0856043956044,9.80494505494505,3.5856043956044,0,0,0,0,50.0685714285714
"1207",2017,"tepi","7440",1,"bot",1,3.1,23.76,26.8003663003663,4.5,3.52,3.97,3.1,3.97,2.74,2.42,0,0,76.3303663003663
"1208",2017,"tepi","7440",1,"mid",1,0,14.75,13.9798534798535,1.53,0,0,1.53,2.97,0,1.53,0,0,36.2898534798535
"1209",2017,"tepi","7440",1,"top",1,0,11.5263138331332,10.3168498168498,1.53,0,0,1.53,0,0,0,0,0,24.903163649983
"1210",2017,"tepi","7440",2,"bot",1,4.41,19.47907874421,23.4230769230769,7.08,4.83,5.28,4.41,3.16,1.93,1.61,0,0,73.4071556672869
"1211",2017,"tepi","7440",2,"mid",1,3.63361455322855,14.2536145532286,15.529304029304,6.30361455322855,4.05361455322855,0,3.63361455322855,0,0,0,0,0,45.5905695188325
"1212",2017,"tepi","7440",2,"top",1,0,10.2716675244467,11.8589743589744,2.76,0,3.21,2.76,0,0,0,0,0,30.8606418834211
"1213",2017,"tepi","7440",3,"bot",1,7.77312918167782,18.3931291816778,23.2216117216117,10.4431291816778,8.19312918167782,8.64312918167782,7.77312918167782,6.52312918167782,5.29312918167782,4.97312918167782,0,0,97.3432097658732
"1214",2017,"tepi","7440",3,"mid",1,5.77107050952136,16.3910705095214,18.4194139194139,8.44107050952136,6.19107050952136,6.64107050952136,5.77107050952136,3.97,2.74,2.42,0,0,73.8703017217814
"1215",2017,"tepi","7440",3,"top",1,0,9.58201235203294,15.8956043956044,0,0,0,2.76,0,1.74,0,0,0,29.9776167476373
"1216",2017,"tepi","7454",1,"bot",1,4.17045290787442,14.7904529078744,23.76,6.84045290787442,4.59045290787442,5.04045290787442,4.17045290787442,2.92045290787442,2.92045290787442,3.73055557060433,0,0,70.8489523796625
"1217",2017,"tepi","7454",1,"mid",1,0,12.788394235718,16.76,1.53,0,0,0,0,2.76,1.53,0,0,35.368394235718
"1218",2017,"tepi","7454",1,"top",1,0,11.7024446731858,9.5124446731858,0,0,0,0,0,2.76,0,0,0,23.9748893463716
"1219",2017,"tepi","7454",2,"bot",1,5.30055557060433,15.9205555706043,25.76,7.97055557060433,5.72055557060433,4.94055557060433,5.30055557060433,4.05055557060433,4.05055557060433,3.73055557060433,0,0,80.0947223501368
"1220",2017,"tepi","7454",2,"mid",1,0,12.7317807514153,19.76,4.78178075141534,0,0,0,2.76,2.76,0,0,0,42.7935615028307
"1221",2017,"tepi","7454",2,"top",1,0,7.52334019557386,5.33334019557385,1.53,0,0,0,0,2.76,0,0,0,17.1466803911477
"1222",2017,"tepi","7454",3,"bot",1,6.89395507250765,17.5139550725076,15.3239550725076,9.56395507250764,7.31395507250765,7.76395507250764,6.89395507250765,5.64395507250765,5.64395507250765,5.32395507250764,0,0,84.4325731888226
"1223",2017,"tepi","7454",3,"mid",1,2.78526064259981,13.4052606425998,11.2152606425998,5.45526064259981,3.20526064259981,2.42526064259981,2.78526064259981,2.76,0,0,0,0,42.6441941768988
"1224",2017,"tepi","7454",3,"top",1,0,10.1584405558415,7.96844055584148,2.76,0,1.98,2.76,0,0,0,0,0,25.626881111683
"1225",2017,"tepi","EIAR50",1,"bot",1,5.61,19.237184765826,26.8003663003663,8.28,6.03,6.48,5.61,4.36,2.83,4.04,0,0,86.4725510661923
"1226",2017,"tepi","EIAR50",1,"mid",1,4.62336078229542,15.2433607822954,13.9798534798535,7.29336078229542,5.04336078229542,5.49336078229542,4.62336078229542,3.37336078229542,1.84336078229542,3.05336078229542,0,0,62.2584201293645
"1227",2017,"tepi","EIAR50",1,"top",1,2.76,10.954460456339,10.3168498168498,0,0,3.21,2.76,2.76,1.23,1.53,0,0,34.1413102731888
"1228",2017,"tepi","EIAR50",2,"bot",1,5.51,21.6767112712301,23.4230769230769,8.18,5.93,6.38,5.51,4.26,2.73,3.94,0,0,84.784788194307
"1229",2017,"tepi","EIAR50",2,"mid",1,0,12.6700205867216,15.529304029304,4.72002058672157,0,3.21,2.76,0,1.23,0,0,0,40.1193452027472
"1230",2017,"tepi","EIAR50",2,"top",1,0,0,11.8589743589744,0,0,1.98,2.76,0,1.23,0,0,0,17.8289743589744
"1231",2017,"tepi","EIAR50",3,"bot",1,7.41,24.4404786412764,23.2216117216117,10.08,7.83,8.28,7.41,6.16,4.63,5.84,0,0,101.597090362888
"1232",2017,"tepi","EIAR50",3,"mid",1,0,20.6782552753474,18.4194139194139,0,0,3.21,0,0,1.23,0,0,0,43.5376691947613
"1233",2017,"tepi","EIAR50",3,"top",1,0,13.8137273403099,15.8956043956044,0,0,0,0,0,1.23,0,0,0,30.9393317359143
"1234",2017,"tepi","F-59",1,"bot",1,3.3,22.1715843857635,19.9815843857635,5.28,3.03,3.48,3.3,4.21,2.68,3.89,0,0,69.673168771527
"1235",2017,"tepi","F-59",1,"mid",1,0,12.6700205867216,10.4800205867216,4.72002058672157,0,3.21,0,2.76,0,2.76,0,0,36.6000617601647
"1236",2017,"tepi","F-59",1,"top",1,0,0,8.10462963696108,0,0,0,0,2.76,0,2.76,0,0,13.6246296369611
"1237",2017,"tepi","F-59",2,"bot",1,3.58373134328358,14.2037313432836,12.0137313432836,6.25373134328358,4.00373134328358,4.45373134328358,3.58373134328358,5.21,3.68,4.89,0,0,60.0842537313433
"1238",2017,"tepi","F-59",2,"mid",1,1.53,13.5192228512609,11.3292228512609,5.56922285126094,0,0,2.76,2.76,0,0,0,0,36.7026685537828
"1239",2017,"tepi","F-59",2,"top",1,0,8.25931549150798,6.06931549150798,0,0,0,2.76,0,0,0,0,0,17.088630983016
"1240",2017,"tepi","F-59",3,"bot",1,5.32,13.3030622748327,11.1130622748327,5.35306227483273,3.10306227483273,3.55306227483273,5.32,4.07,2.54,3.75,0,0,54.7653113741637
"1241",2017,"tepi","F-59",3,"mid",1,2.76,12.1798605494694,9.9898605494694,4.2298605494694,2.76,3.21,0,2.76,1.23,2.76,0,0,40.4995816484082
"1242",2017,"tepi","F-59",3,"top",1,0,7.89096022351298,5.70096022351298,0,0,0,0,2.76,1.23,0,0,0,17.581920447026
"1243",2017,"tepi","geisha bz",1,"bot",1,0,14.9602933607823,12.7702933607823,7.0102933607823,4.7602933607823,5.2102933607823,4.3402933607823,3.0902933607823,3.0902933607823,2.7702933607823,0,0,58.0026402470407
"1244",2017,"tepi","geisha bz",1,"mid",1,4.59,12.6700205867216,10.4800205867216,4.72002058672157,5.01,4.19,4.59,3.34,3.34,3.02,0,0,53.6550617601647
"1245",2017,"tepi","geisha bz",1,"top",1,0,0,4.53560473494596,0,0,3.21,2.76,2.76,2.76,1.53,0,0,17.555604734946
"1246",2017,"tepi","geisha bz",2,"bot",1,3.81533196088523,14.4353319608852,12.2453319608852,6.48533196088523,4.23533196088523,4.68533196088523,3.81533196088523,4.1,4.1,3.78,0,0,59.789657745754
"1247",2017,"tepi","geisha bz",2,"mid",1,1.53,13.76,8.65294904786413,2.89294904786413,0,3.21,0,2.76,2.76,1.53,0,0,36.3308980957283
"1248",2017,"tepi","geisha bz",2,"top",1,0,9.57171899125064,7.38171899125064,0,0,3.21,0,2.76,2.76,1.53,0,0,27.2134379825013
"1249",2017,"tepi","geisha bz",3,"bot",1,4.76,23.76,16.1310756562017,10.3710756562017,8.12107565620175,8.57107565620175,7.70107565620175,6.45107565620175,6.45107565620175,6.13107565620175,0,0,96.068605249614
