"","site","year","month","variety","tree","branch","incidence","severity","sld"
"13711","jimma",2018,6,"74112",2,"top",0,0,0
"13712","jimma",2018,6,"74112",2,"mid",0,0,0
"13713","jimma",2018,6,"74112",2,"bot",0,0,0
"13714","jimma",2018,6,"74112",3,"top",0,0,0
"13715","jimma",2018,6,"74112",3,"mid",0,0,0
"13716","jimma",2018,6,"74112",3,"bot",0,0,0
"13717","jimma",2018,6,"74140",1,"top",0,0,0
"13718","jimma",2018,6,"74140",1,"mid",0,0,0
"13719","jimma",2018,6,"74140",1,"bot",0,0,0
"13720","jimma",2018,6,"74140",2,"top",0,0,0
"13721","jimma",2018,6,"74140",2,"mid",0,0,0
"13722","jimma",2018,6,"74140",2,"bot",3.39066000000002,1.17308127208481,1.01839611307421
"13723","jimma",2018,6,"74140",3,"top",0,0,0
"13724","jimma",2018,6,"74140",3,"mid",0,0,0
"13725","jimma",2018,6,"74140",3,"bot",0,0,0
"13726","jimma",2018,6,"74158",1,"top",0,0,0
"13727","jimma",2018,6,"74158",1,"mid",0,0,0
"13728","jimma",2018,6,"74158",1,"bot",0,0,0
"13729","jimma",2018,6,"74158",2,"top",0,0,0
"13730","jimma",2018,6,"74158",2,"mid",0,0,0
"13731","jimma",2018,6,"74158",2,"bot",0,0,0
"13732","jimma",2018,6,"74158",3,"top",0,0,0
"13733","jimma",2018,6,"74158",3,"mid",0,0,0
"13734","jimma",2018,6,"74158",3,"bot",0,0,0
"13735","jimma",2018,6,"74165",1,"top",0,0,0
"13736","jimma",2018,6,"74165",1,"mid",0,0,0
"13737","jimma",2018,6,"74165",1,"bot",0.968760000000007,0.335166077738518,0.290970318021204
"13738","jimma",2018,6,"74165",2,"top",0,0,0
"13739","jimma",2018,6,"74165",2,"mid",0,0,0
"13740","jimma",2018,6,"74165",2,"bot",0,0,0
"13741","jimma",2018,6,"74165",3,"top",0,0,0
"13742","jimma",2018,6,"74165",3,"mid",0,0,0
"13743","jimma",2018,6,"74165",3,"bot",1.28466000000002,0.444459363957604,0.385851943462903
"13744","jimma",2018,6,"75227",1,"top",0,0,0
"13745","jimma",2018,6,"75227",1,"mid",0,0,0
"13746","jimma",2018,6,"75227",1,"bot",0,0,0
"13747","jimma",2018,6,"75227",2,"top",0,0,0
"13748","jimma",2018,6,"75227",2,"mid",0,0,0
"13749","jimma",2018,6,"75227",2,"bot",3.39066000000002,1.17308127208481,1.01839611307421
"13750","jimma",2018,6,"75227",3,"top",0,0,0
"13751","jimma",2018,6,"75227",3,"mid",6.2,3.2,1.6
"13752","jimma",2018,6,"75227",3,"bot",0,0,0
"13753","jimma",2018,6,"F-35",1,"top",0,0,0
"13754","jimma",2018,6,"F-35",1,"mid",0,0,0
"13755","jimma",2018,6,"F-35",1,"bot",0,0,0
"13756","jimma",2018,6,"F-35",2,"top",0,0,0
"13757","jimma",2018,6,"F-35",2,"mid",0,0,0
"13758","jimma",2018,6,"F-35",2,"bot",0,0,0
"13759","jimma",2018,6,"F-35",3,"top",0,0,0
"13760","jimma",2018,6,"F-35",3,"mid",0,0,0
"13761","jimma",2018,6,"F-35",3,"bot",0,0,0
"13762","jimma",2018,6,"F-59",1,"top",0,0,0
"13763","jimma",2018,6,"F-59",1,"mid",0,0,0
"13764","jimma",2018,6,"F-59",1,"bot",0,0,0
"13765","jimma",2018,6,"F-59",2,"top",0,0,0
"13766","jimma",2018,6,"F-59",2,"mid",0,0,0
"13767","jimma",2018,6,"F-59",2,"bot",0.968760000000007,0.335166077738518,0.290970318021204
"13768","jimma",2018,6,"F-59",3,"top",0,0,0
"13769","jimma",2018,6,"F-59",3,"mid",0,0,0
"13770","jimma",2018,6,"F-59",3,"bot",0,0,0
"13771","jimma",2018,7,"754",1,"top",0,0,0
"13772","jimma",2018,7,"754",1,"mid",0,0,0
"13773","jimma",2018,7,"754",1,"bot",0,0,0
"13774","jimma",2018,7,"754",2,"top",0,0,0
"13775","jimma",2018,7,"754",2,"mid",0,0,0
"13776","jimma",2018,7,"754",2,"bot",0,0,0
"13777","jimma",2018,7,"754",3,"top",0,0,0
"13778","jimma",2018,7,"754",3,"mid",0,0,0
"13779","jimma",2018,7,"754",3,"bot",0,0,0
"13780","jimma",2018,7,"7416",1,"top",0,0,0
"13781","jimma",2018,7,"7416",1,"mid",0,0,0
"13782","jimma",2018,7,"7416",1,"bot",0,0,0
"13783","jimma",2018,7,"7416",2,"top",0,0,0
"13784","jimma",2018,7,"7416",2,"mid",0,0,0
"13785","jimma",2018,7,"7416",2,"bot",0,0,0
"13786","jimma",2018,7,"7416",3,"top",0,0,0
"13787","jimma",2018,7,"7416",3,"mid",0,0,0
"13788","jimma",2018,7,"7416",3,"bot",0,0,0
"13789","jimma",2018,7,"7454",1,"top",0,0,0
"13790","jimma",2018,7,"7454",1,"mid",0,0,0
"13791","jimma",2018,7,"7454",1,"bot",0,0,0
"13792","jimma",2018,7,"7454",2,"top",0,0,0
"13793","jimma",2018,7,"7454",2,"mid",0,0,0
"13794","jimma",2018,7,"7454",2,"bot",0,0,0
"13795","jimma",2018,7,"7454",3,"top",0,0,0
"13796","jimma",2018,7,"7454",3,"mid",0,0,0
"13797","jimma",2018,7,"7454",3,"bot",0,0,0
"13798","jimma",2018,7,"7454",1,"top",0,0,0
"13799","jimma",2018,7,"7454",1,"mid",0,0,0
"13800","jimma",2018,7,"7454",1,"bot",0,0,0
"13801","jimma",2018,7,"7454",2,"top",0,0,0
"13802","jimma",2018,7,"7454",2,"mid",0,0,0
"13803","jimma",2018,7,"7454",2,"bot",0,0,0
"13804","jimma",2018,7,"7454",3,"top",0,0,0
"13805","jimma",2018,7,"7454",3,"mid",0,0,0
"13806","jimma",2018,7,"7454",3,"bot",0,0,0
"13807","jimma",2018,7,"7514",1,"top",0,0,0
"13808","jimma",2018,7,"7514",1,"mid",0,0,0
"13809","jimma",2018,7,"7514",1,"bot",0,0,0
"13810","jimma",2018,7,"7514",2,"top",0,0,0
"13811","jimma",2018,7,"7514",2,"mid",0,0,0
"13812","jimma",2018,7,"7514",2,"bot",0,0,0
"13813","jimma",2018,7,"7514",3,"top",0,0,0
"13814","jimma",2018,7,"7514",3,"mid",0,0,0
"13815","jimma",2018,7,"7514",3,"bot",0,0,0
"13816","jimma",2018,7,"7576",1,"top",0,0,0
"13817","jimma",2018,7,"7576",1,"mid",0,0,0
"13818","jimma",2018,7,"7576",1,"bot",0,0,0
"13819","jimma",2018,7,"7576",2,"top",0,0,0
"13820","jimma",2018,7,"7576",2,"mid",0,0,0
"13821","jimma",2018,7,"7576",2,"bot",0,0,0
"13822","jimma",2018,7,"7576",3,"top",0,0,0
"13823","jimma",2018,7,"7576",3,"mid",0,0,0
"13824","jimma",2018,7,"7576",3,"bot",0,0,0
"13825","jimma",2018,7,"8136",1,"top",0,0,0
"13826","jimma",2018,7,"8136",1,"mid",0,0,0
"13827","jimma",2018,7,"8136",1,"bot",9.10845,3.15128975265018,2.7357535335689
"13828","jimma",2018,7,"8136",2,"top",0,0,0
"13829","jimma",2018,7,"8136",2,"mid",0,0,0
"13830","jimma",2018,7,"8136",2,"bot",13.5837,4.69961130742049,4.07990989399293
"13831","jimma",2018,7,"8136",3,"top",0,0,0
"13832","jimma",2018,7,"8136",3,"mid",0,0,0
"13833","jimma",2018,7,"8136",3,"bot",14.75253,5.1039964664311,4.43097190812721
"13834","jimma",2018,7,"74110",1,"top",0,0,0
"13835","jimma",2018,7,"74110",1,"mid",0,0,0
"13836","jimma",2018,7,"74110",1,"bot",14.39451,4.98013074204947,4.32343939929329
"13837","jimma",2018,7,"74110",2,"top",0,0,0
"13838","jimma",2018,7,"74110",2,"mid",0,0,0
"13839","jimma",2018,7,"74110",2,"bot",0,0,0
"13840","jimma",2018,7,"74110",3,"top",0,0,0
"13841","jimma",2018,7,"74110",3,"mid",0,0,0
"13842","jimma",2018,7,"74110",3,"bot",0.0105300000000147,0.00364310954064114,0.00316272084806096
"13843","jimma",2018,7,"74112",1,"top",0,0,0
"13844","jimma",2018,7,"74112",1,"mid",0,0,0
"13845","jimma",2018,7,"74112",1,"bot",0,0,0
"13846","jimma",2018,7,"74112",2,"top",0,0,0
"13847","jimma",2018,7,"74112",2,"mid",0,0,0
"13848","jimma",2018,7,"74112",2,"bot",0,0,0
"13849","jimma",2018,7,"74112",3,"top",0,0,0
"13850","jimma",2018,7,"74112",3,"mid",0,0,0
"13851","jimma",2018,7,"74112",3,"bot",0,0,0
"13852","jimma",2018,7,"74140",1,"top",0,0,0
"13853","jimma",2018,7,"74140",1,"mid",0,0,0
"13854","jimma",2018,7,"74140",1,"bot",0.0105300000000147,0.00364310954064114,0.00316272084806096
"13855","jimma",2018,7,"74140",2,"top",0,0,0
"13856","jimma",2018,7,"74140",2,"mid",0,0,0
"13857","jimma",2018,7,"74140",2,"bot",0.105300000000018,0.0364310954063668,0.0316272084805709
"13858","jimma",2018,7,"74140",3,"top",0,0,0
"13859","jimma",2018,7,"74140",3,"mid",0,0,0
"13860","jimma",2018,7,"74140",3,"bot",0,0,0
"13861","jimma",2018,7,"74158",1,"top",0,0,0
"13862","jimma",2018,7,"74158",1,"mid",0,0,0
"13863","jimma",2018,7,"74158",1,"bot",0,0,0
"13864","jimma",2018,7,"74158",2,"top",0,0,0
"13865","jimma",2018,7,"74158",2,"mid",0,0,0
"13866","jimma",2018,7,"74158",2,"bot",0,0,0
"13867","jimma",2018,7,"74158",3,"top",0,0,0
"13868","jimma",2018,7,"74158",3,"mid",0,0,0
"13869","jimma",2018,7,"74158",3,"bot",0,0,0
"13870","jimma",2018,7,"74165",1,"top",0,0,0
"13871","jimma",2018,7,"74165",1,"mid",0,0,0
"13872","jimma",2018,7,"74165",1,"bot",0,0,0
"13873","jimma",2018,7,"74165",2,"top",0,0,0
"13874","jimma",2018,7,"74165",2,"mid",0,0,0
"13875","jimma",2018,7,"74165",2,"bot",0,0,0
"13876","jimma",2018,7,"74165",3,"top",0,0,0
"13877","jimma",2018,7,"74165",3,"mid",0,0,0
"13878","jimma",2018,7,"74165",3,"bot",0,0,0
"13879","jimma",2018,7,"75227",1,"top",0,0,0
"13880","jimma",2018,7,"75227",1,"mid",0,0,0
"13881","jimma",2018,7,"75227",1,"bot",9.2664,3.20593639575972,2.78319434628975
"13882","jimma",2018,7,"75227",2,"top",0,0,0
"13883","jimma",2018,7,"75227",2,"mid",0,0,0
"13884","jimma",2018,7,"75227",2,"bot",0,0,0
"13885","jimma",2018,7,"75227",3,"top",0,0,0
"13886","jimma",2018,7,"75227",3,"mid",0,0,0
"13887","jimma",2018,7,"75227",3,"bot",0,0,0
"13888","jimma",2018,7,"F-35",1,"top",0,0,0
"13889","jimma",2018,7,"F-35",1,"mid",0,0,0
"13890","jimma",2018,7,"F-35",1,"bot",0,0,0
"13891","jimma",2018,7,"F-35",2,"top",0,0,0
"13892","jimma",2018,7,"F-35",2,"mid",0,0,0
"13893","jimma",2018,7,"F-35",2,"bot",0,0,0
"13894","jimma",2018,7,"F-35",3,"top",0,0,0
"13895","jimma",2018,7,"F-35",3,"mid",0,0,0
"13896","jimma",2018,7,"F-35",3,"bot",0,0,0
"13897","jimma",2018,7,"F-59",1,"top",0,0,0
"13898","jimma",2018,7,"F-59",1,"mid",0,0,0
"13899","jimma",2018,7,"F-59",1,"bot",0,0,0
"13900","jimma",2018,7,"F-59",2,"top",0,0,0
"13901","jimma",2018,7,"F-59",2,"mid",0,0,0
"13902","jimma",2018,7,"F-59",2,"bot",0,0,0
"13903","jimma",2018,7,"F-59",3,"top",0,0,0
"13904","jimma",2018,7,"F-59",3,"mid",0,0,0
"13905","jimma",2018,7,"F-59",3,"bot",0,0,0
"13906","jimma",2018,8,"754",1,"top",0,0,0
"13907","jimma",2018,8,"754",1,"mid",0,0,0
"13908","jimma",2018,8,"754",1,"bot",0,0,0
"13909","jimma",2018,8,"754",2,"top",0,0,0
"13910","jimma",2018,8,"754",2,"mid",0,0,0
"13911","jimma",2018,8,"754",2,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"13912","jimma",2018,8,"754",3,"top",0,0,0
"13913","jimma",2018,8,"754",3,"mid",0,0,0
"13914","jimma",2018,8,"754",3,"bot",0,0,0
"13915","jimma",2018,8,"7416",1,"top",0,0,0
"13916","jimma",2018,8,"7416",1,"mid",0,0,0
"13917","jimma",2018,8,"7416",1,"bot",0,0,0
"13918","jimma",2018,8,"7416",2,"top",0,0,0
"13919","jimma",2018,8,"7416",2,"mid",0,0,0
"13920","jimma",2018,8,"7416",2,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"13921","jimma",2018,8,"7416",3,"top",0,0,0
"13922","jimma",2018,8,"7416",3,"mid",0,0,0
"13923","jimma",2018,8,"7416",3,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"13924","jimma",2018,8,"7454",1,"top",0,0,0
"13925","jimma",2018,8,"7454",1,"mid",0,0,0
"13926","jimma",2018,8,"7454",1,"bot",0,0,0
"13927","jimma",2018,8,"7454",2,"top",0,0,0
"13928","jimma",2018,8,"7454",2,"mid",0,0,0
"13929","jimma",2018,8,"7454",2,"bot",0,0,0
"13930","jimma",2018,8,"7454",3,"top",0,0,0
"13931","jimma",2018,8,"7454",3,"mid",0,0,0
"13932","jimma",2018,8,"7454",3,"bot",0,0,0
"13933","jimma",2018,8,"7454",1,"top",0,0,0
"13934","jimma",2018,8,"7454",1,"mid",0,0,0
"13935","jimma",2018,8,"7454",1,"bot",0,0,0
"13936","jimma",2018,8,"7454",2,"top",0,0,0
"13937","jimma",2018,8,"7454",2,"mid",0,0,0
"13938","jimma",2018,8,"7454",2,"bot",0,0,0
"13939","jimma",2018,8,"7454",3,"top",0,0,0
"13940","jimma",2018,8,"7454",3,"mid",0,0,0
"13941","jimma",2018,8,"7454",3,"bot",0,0,0
"13942","jimma",2018,8,"7514",1,"top",0,0,0
"13943","jimma",2018,8,"7514",1,"mid",0,0,0
"13944","jimma",2018,8,"7514",1,"bot",0,0,0
"13945","jimma",2018,8,"7514",2,"top",0,0,0
"13946","jimma",2018,8,"7514",2,"mid",0,0,0
"13947","jimma",2018,8,"7514",2,"bot",0,0,0
"13948","jimma",2018,8,"7514",3,"top",0,0,0
"13949","jimma",2018,8,"7514",3,"mid",0,0,0
"13950","jimma",2018,8,"7514",3,"bot",0,0,0
"13951","jimma",2018,8,"7576",1,"top",0,0,0
"13952","jimma",2018,8,"7576",1,"mid",0,0,0
"13953","jimma",2018,8,"7576",1,"bot",1.54791000000001,0.535537102473503,0.464919964664315
"13954","jimma",2018,8,"7576",2,"top",0,0,0
"13955","jimma",2018,8,"7576",2,"mid",0,0,0
"13956","jimma",2018,8,"7576",2,"bot",0,0,0
"13957","jimma",2018,8,"7576",3,"top",0,0,0
"13958","jimma",2018,8,"7576",3,"mid",0,0,0
"13959","jimma",2018,8,"7576",3,"bot",0,0,0
"13960","jimma",2018,8,"8136",1,"top",0,0,0
"13961","jimma",2018,8,"8136",1,"mid",0,0,0
"13962","jimma",2018,8,"8136",1,"bot",17.78517,6.15321201413427,5.34183551236749
"13963","jimma",2018,8,"8136",2,"top",0,0,0
"13964","jimma",2018,8,"8136",2,"mid",0,0,0
"13965","jimma",2018,8,"8136",2,"bot",22.26042,7.70153356890459,6.68599187279152
"13966","jimma",2018,8,"8136",3,"top",0,0,0
"13967","jimma",2018,8,"8136",3,"mid",0,0,0
"13968","jimma",2018,8,"8136",3,"bot",23.42925,8.1059187279152,7.0370538869258
"13969","jimma",2018,8,"74110",1,"top",0,0,0
"13970","jimma",2018,8,"74110",1,"mid",0,0,0
"13971","jimma",2018,8,"74110",1,"bot",23.07123,7.98205300353357,6.92952137809188
"13972","jimma",2018,8,"74110",2,"top",0,0,0
"13973","jimma",2018,8,"74110",2,"mid",0,0,0
"13974","jimma",2018,8,"74110",2,"bot",7.41312000000001,2.56474911660778,2.2265554770318
"13975","jimma",2018,8,"74110",3,"top",0,0,0
"13976","jimma",2018,8,"74110",3,"mid",0,0,0
"13977","jimma",2018,8,"74110",3,"bot",8.68725000000001,3.00556537102474,2.60924469964665
"13978","jimma",2018,8,"74112",1,"top",0,0,0
"13979","jimma",2018,8,"74112",1,"mid",0,0,0
"13980","jimma",2018,8,"74112",1,"bot",0,0,0
"13981","jimma",2018,8,"74112",2,"top",0,0,0
"13982","jimma",2018,8,"74112",2,"mid",0,0,0
"13983","jimma",2018,8,"74112",2,"bot",0,0,0
"13984","jimma",2018,8,"74112",3,"top",0,0,0
"13985","jimma",2018,8,"74112",3,"mid",0,0,0
"13986","jimma",2018,8,"74112",3,"bot",0,0,0
"13987","jimma",2018,8,"74140",1,"top",0,0,0
"13988","jimma",2018,8,"74140",1,"mid",0,0,0
"13989","jimma",2018,8,"74140",1,"bot",0,0,0
"13990","jimma",2018,8,"74140",2,"top",0,0,0
"13991","jimma",2018,8,"74140",2,"mid",0,0,0
"13992","jimma",2018,8,"74140",2,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"13993","jimma",2018,8,"74140",3,"top",0,0,0
"13994","jimma",2018,8,"74140",3,"mid",0,0,0
"13995","jimma",2018,8,"74140",3,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"13996","jimma",2018,8,"74158",1,"top",0,0,0
"13997","jimma",2018,8,"74158",1,"mid",0,0,0
"13998","jimma",2018,8,"74158",1,"bot",0,0,0
"13999","jimma",2018,8,"74158",2,"top",0,0,0
"14000","jimma",2018,8,"74158",2,"mid",0,0,0
"14001","jimma",2018,8,"74158",2,"bot",0,0,0
"14002","jimma",2018,8,"74158",3,"top",0,0,0
"14003","jimma",2018,8,"74158",3,"mid",0,0,0
"14004","jimma",2018,8,"74158",3,"bot",0,0,0
"14005","jimma",2018,8,"74165",1,"top",0,0,0
"14006","jimma",2018,8,"74165",1,"mid",0,0,0
"14007","jimma",2018,8,"74165",1,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"14008","jimma",2018,8,"74165",2,"top",0,0,0
"14009","jimma",2018,8,"74165",2,"mid",0,0,0
"14010","jimma",2018,8,"74165",2,"bot",0,0,0
"14011","jimma",2018,8,"74165",3,"top",0,0,0
"14012","jimma",2018,8,"74165",3,"mid",0,0,0
"14013","jimma",2018,8,"74165",3,"bot",6.67602000000002,2.30973144876326,2.00516501766785
"14014","jimma",2018,8,"75227",1,"top",0,0,0
"14015","jimma",2018,8,"75227",1,"mid",0,0,0
"14016","jimma",2018,8,"75227",1,"bot",0,0,0
"14017","jimma",2018,8,"75227",2,"top",0,0,0
"14018","jimma",2018,8,"75227",2,"mid",0,0,0
"14019","jimma",2018,8,"75227",2,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"14020","jimma",2018,8,"75227",3,"top",0,0,0
"14021","jimma",2018,8,"75227",3,"mid",0,0,0
"14022","jimma",2018,8,"75227",3,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"14023","jimma",2018,8,"F-35",1,"top",0,0,0
"14024","jimma",2018,8,"F-35",1,"mid",0,0,0
"14025","jimma",2018,8,"F-35",1,"bot",0,0,0
"14026","jimma",2018,8,"F-35",2,"top",0,0,0
"14027","jimma",2018,8,"F-35",2,"mid",0,0,0
"14028","jimma",2018,8,"F-35",2,"bot",0,0,0
"14029","jimma",2018,8,"F-35",3,"top",0,0,0
"14030","jimma",2018,8,"F-35",3,"mid",0,0,0
"14031","jimma",2018,8,"F-35",3,"bot",0,0,0
"14032","jimma",2018,8,"F-59",1,"top",0,0,0
"14033","jimma",2018,8,"F-59",1,"mid",0,0,0
"14034","jimma",2018,8,"F-59",1,"bot",0,0,0
"14035","jimma",2018,8,"F-59",2,"top",0,0,0
"14036","jimma",2018,8,"F-59",2,"mid",0,0,0
"14037","jimma",2018,8,"F-59",2,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"14038","jimma",2018,8,"F-59",3,"top",0,0,0
"14039","jimma",2018,8,"F-59",3,"mid",0,0,0
"14040","jimma",2018,8,"F-59",3,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"14041","jimma",2018,9,"754",1,"top",0,0,0
"14042","jimma",2018,9,"754",1,"mid",0,0,0
"14043","jimma",2018,9,"754",1,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"14044","jimma",2018,9,"754",2,"top",0,0,0
"14045","jimma",2018,9,"754",2,"mid",0,0,0
"14046","jimma",2018,9,"754",2,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"14047","jimma",2018,9,"754",3,"top",0,0,0
"14048","jimma",2018,9,"754",3,"mid",0,0,0
"14049","jimma",2018,9,"754",3,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"14050","jimma",2018,9,"7416",1,"top",0,0,0
"14051","jimma",2018,9,"7416",1,"mid",0.610000000000001,0.54,0.56
"14052","jimma",2018,9,"7416",1,"bot",12.4,2.81798586572438,2.89978798586572
"14053","jimma",2018,9,"7416",2,"top",0,0,0
"14054","jimma",2018,9,"7416",2,"mid",22.4,6.35155477031802,5.90332155477032
"14055","jimma",2018,9,"7416",2,"bot",12,3,2
"14056","jimma",2018,9,"7416",3,"top",0,0,0
"14057","jimma",2018,9,"7416",3,"mid",0,0,0
"14058","jimma",2018,9,"7416",3,"bot",13,3,2
"14059","jimma",2018,9,"7454",1,"top",0,0,0
"14060","jimma",2018,9,"7454",1,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14061","jimma",2018,9,"7454",1,"bot",23.25,6.65190812720848,6.15862190812721
"14062","jimma",2018,9,"7454",2,"top",0,0,0
"14063","jimma",2018,9,"7454",2,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14064","jimma",2018,9,"7454",2,"bot",18.5,4.9734628975265,4.73194346289752
"14065","jimma",2018,9,"7454",3,"top",0,0,0
"14066","jimma",2018,9,"7454",3,"mid",2.61,0.65,0.632
"14067","jimma",2018,9,"7454",3,"bot",20.72,5.75791519434629,5.39872791519434
"14068","jimma",2018,9,"7454",1,"top",0,0,0
"14069","jimma",2018,9,"7454",1,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14070","jimma",2018,9,"7454",1,"bot",20.81,5.78971731448764,5.42575971731449
"14071","jimma",2018,9,"7454",2,"top",0,0,0
"14072","jimma",2018,9,"7454",2,"mid",6.72000000000001,0.810918727915195,1.19378091872792
"14073","jimma",2018,9,"7454",2,"bot",11,2,3
"14074","jimma",2018,9,"7454",3,"top",0,0,0
"14075","jimma",2018,9,"7454",3,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14076","jimma",2018,9,"7454",3,"bot",6,2,1.6
"14077","jimma",2018,9,"7514",1,"top",0,0,0
"14078","jimma",2018,9,"7514",1,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14079","jimma",2018,9,"7514",1,"bot",10,2,3
"14080","jimma",2018,9,"7514",2,"top",0,0,0
"14081","jimma",2018,9,"7514",2,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14082","jimma",2018,9,"7514",2,"bot",24.45,3.03,6.51904593639576
"14083","jimma",2018,9,"7514",3,"top",0,0,0
"14084","jimma",2018,9,"7514",3,"mid",0,0,0
"14085","jimma",2018,9,"7514",3,"bot",20.61,5.71904593639576,5.3656890459364
"14086","jimma",2018,9,"7576",1,"top",0,0,0
"14087","jimma",2018,9,"7576",1,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14088","jimma",2018,9,"7576",1,"bot",27.83,4.03,7.53424028268551
"14089","jimma",2018,9,"7576",2,"top",0,0,0
"14090","jimma",2018,9,"7576",2,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14091","jimma",2018,9,"7576",2,"bot",20.5,2.03,1.02
"14092","jimma",2018,9,"7576",3,"top",0,0,0
"14093","jimma",2018,9,"7576",3,"mid",8.14,1.87,1.62028268551237
"14094","jimma",2018,9,"7576",3,"bot",4.35,0.2,0.56
"14095","jimma",2018,9,"8136",1,"top",7.5,1.87,1.42805653710247
"14096","jimma",2018,9,"8136",1,"mid",4.35,0.2,0.56
"14097","jimma",2018,9,"8136",1,"bot",21,1.87,2.02
"14098","jimma",2018,9,"8136",2,"top",10.03,1.98053003533569,2.18795053003533
"14099","jimma",2018,9,"8136",2,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14100","jimma",2018,9,"8136",2,"bot",13,1.87,0.0199999999999996
"14101","jimma",2018,9,"8136",3,"top",3.61,0.87,0.259681978798586
"14102","jimma",2018,9,"8136",3,"mid",4.35,0.2,0.56
"14103","jimma",2018,9,"8136",3,"bot",8.35,1.87,1.02
"14104","jimma",2018,9,"74110",1,"top",3.4,0.45,0.196607773851589
"14105","jimma",2018,9,"74110",1,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14106","jimma",2018,9,"74110",1,"bot",7.35,1.87,2.02
"14107","jimma",2018,9,"74110",2,"top",3.4,0.34,0.196607773851589
"14108","jimma",2018,9,"74110",2,"mid",11.5,2.49996466431095,2.62946996466431
"14109","jimma",2018,9,"74110",2,"bot",9.35,0.0299999999999985,9.20720848056537
"14110","jimma",2018,9,"74110",3,"top",3.4,0.54,0.196607773851589
"14111","jimma",2018,9,"74110",3,"mid",2.35,1,2.02
"14112","jimma",2018,9,"74110",3,"bot",6.35,0,1.02
"14113","jimma",2018,9,"74112",1,"top",1.05,0.67,0.45
"14114","jimma",2018,9,"74112",1,"mid",0,0,0
"14115","jimma",2018,9,"74112",1,"bot",6.35,0.87,0.0199999999999996
"14116","jimma",2018,9,"74112",2,"top",0,0,0
"14117","jimma",2018,9,"74112",2,"mid",0.35,2.72611307420494,2.8216961130742
"14118","jimma",2018,9,"74112",2,"bot",2.35,0.54,0.43
"14119","jimma",2018,9,"74112",3,"top",0,0,0
"14120","jimma",2018,9,"74112",3,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14121","jimma",2018,9,"74112",3,"bot",4.35,0.98,0.56
"14122","jimma",2018,9,"74140",1,"top",0,0,0
"14123","jimma",2018,9,"74140",1,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14124","jimma",2018,9,"74140",1,"bot",11.35,7,0.0199999999999996
"14125","jimma",2018,9,"74140",2,"top",0,0,0
"14126","jimma",2018,9,"74140",2,"mid",0,0,0
"14127","jimma",2018,9,"74140",2,"bot",2.35,1,2.02
"14128","jimma",2018,9,"74140",3,"top",0,0,0
"14129","jimma",2018,9,"74140",3,"mid",0,0,0
"14130","jimma",2018,9,"74140",3,"bot",2.35,1,2.02
"14131","jimma",2018,9,"74158",1,"top",0,0,0
"14132","jimma",2018,9,"74158",1,"mid",6.36012000000001,2.20043816254417,1.91028339222615
"14133","jimma",2018,9,"74158",1,"bot",2.35,1,2.02
"14134","jimma",2018,9,"74158",2,"top",0,0,0
"14135","jimma",2018,9,"74158",2,"mid",12.4,2.81798586572438,2.89978798586572
"14136","jimma",2018,9,"74158",2,"bot",13,3,4
"14137","jimma",2018,9,"74158",3,"top",0,0,0
"14138","jimma",2018,9,"74158",3,"mid",9.61000000000001,1.83212014134276,2.06180212014134
"14139","jimma",2018,9,"74158",3,"bot",22.4,6.35155477031802,5.90332155477032
"14140","jimma",2018,9,"74165",1,"top",0,0,0
"14141","jimma",2018,9,"74165",1,"mid",0,0,0
"14142","jimma",2018,9,"74165",1,"bot",0,0,0
"14143","jimma",2018,9,"74165",2,"top",0,0,0
"14144","jimma",2018,9,"74165",2,"mid",0,0,0
"14145","jimma",2018,9,"74165",2,"bot",6.36012000000001,2.20043816254417,1.91028339222615
"14146","jimma",2018,9,"74165",3,"top",0,0,0
"14147","jimma",2018,9,"74165",3,"mid",0,0,0
"14148","jimma",2018,9,"74165",3,"bot",0,0,0
"14149","jimma",2018,9,"75227",1,"top",0,0,0
"14150","jimma",2018,9,"75227",1,"mid",0,0,0
"14151","jimma",2018,9,"75227",1,"bot",6.36012000000001,2.20043816254417,1.91028339222615
